Unnamed: 0,celex
4767,31991R2938
4768,31991R3034
4769,31991R3035
4770,31991R3049
4771,31991R3092
4772,31991R3130
4773,31991R3163
4774,31991R3185
4775,31991R3254
4776,31991R3281
4777,31991R3300
4778,31991R3301
4779,31991R3302
4780,31991R3303
4781,31991R3304
4782,31991R3330
4783,31991R3356
4784,31991R3357
4785,31991R3372
4786,31991R3373
4787,31991R3391
4788,31991R3392
4789,31991R3402
4790,31991R3403
4791,31991R3448
4792,31991R3449
4793,31991R3450
4794,31991R3451
4795,31991R3544
4796,31991R3567
4797,31991R3579
4798,31991R3580
4799,31991R3587
4800,31991R3588
4801,31991R3605
4802,31991R3648
4803,31991R3667
4804,31991R3668
4805,31991R3669
4806,31991R3670
4807,31991R3671
4808,31991R3687
4809,31991R3732
4810,31991R3733
4811,31991R3734
4812,31991R3763
4813,31991R3764
4814,31991R3765
4815,31991R3766
4816,31991R3799
4817,31991R3800
4818,31991R3859
4819,31991R3862
4820,31991R3877
4821,31991R3878
4822,31991R3879
4823,31991R3880
4824,31991R3881
4825,31991R3896
4826,31991R3898
4827,31991R3900
4828,31991R3902
4829,31991R3903
4830,31991R3904
4831,31991R3905
4832,31991R3906
4833,31991R3910
4834,31991R3911
4835,31991R3912
4836,31991R3913
4837,31991R3914
4838,31991R3915
4839,31991R3916
4840,31991R3917
4841,31991R3918
4842,31991R3919
4843,31991R3921
4844,31991R3922
4845,31991R3923
4846,31991R3925
4847,31992L0005
4848,31992L0006
4849,31992L0007
4850,31992L0011
4851,31992L0012
4852,31992L0013
4853,31992L0014
4854,31992L0016
4855,31992L0020
4856,31992L0021
4857,31992L0022
4858,31992L0023
4859,31992L0024
4860,31992L0025
4861,31992L0026
4862,31992L0027
4863,31992L0028
4864,31992L0029
4865,31992L0030
4866,31992L0031
4867,31992L0032
4868,31992L0033
4869,31992L0034
4870,31992L0035
4871,31992L0036
4872,31992L0038
4873,31992L0040
4874,31992L0041
4875,31992L0042
4876,31992L0044
4877,31992L0045
4878,31992L0046
4879,31992L0047
4880,31992L0049
4881,31992L0050
4882,31992L0051
4883,31992L0052
4884,31992L0053
4885,31992L0054
4886,31992L0055
4887,31992L0056
4888,31992L0057
4889,31992L0058
4890,31992L0059
4891,31992L0060
4892,31992L0061
4893,31992L0065
4894,31992L0066
4895,31992L0067
4896,31992L0068
4897,31992L0073
4898,31992L0074
4899,31992L0075
4900,31992L0077
4901,31992L0078
4902,31992L0079
4903,31992L0081
4904,31992L0082
4905,31992L0083
4906,31992L0084
4907,31992L0085
4908,31992L0088
4909,31992L0091
4910,31992L0096
4911,31992L0097
4912,31992L0100
4913,31992L0101
4914,31992L0102
4915,31992L0104
4916,31992L0106
4917,31992L0108
4918,31992L0109
4919,31992L0110
4920,31992L0111
4921,31992L0112
4922,31992L0114
4923,31992L0115
4924,31992L0116
4925,31992L0117
4926,31992L0118
4927,31992L0119
4928,31992L0120
4929,31992L0121
4930,31992L0122
4931,31992R0052
4932,31992R0188
4933,31992R0190
4934,31992R0218
4935,31992R0219
4936,31992R0282
4937,31992R0283
4938,31992R0319
4939,31992R0330
4940,31992R0344
4941,31992R0346
4942,31992R0369
4943,31992R0443
4944,31992R0478
4945,31992R0479
4946,31992R0517
4947,31992R0518
4948,31992R0519
4949,31992R0520
4950,31992R0521
4951,31992R0525
4952,31992R0545
4953,31992R0546
4954,31992R0547
4955,31992R0548
4956,31992R0593
4957,31992R0601
4958,31992R0684
4959,31992R0816
4960,31992R0833
4961,31992R0848
4962,31992R0860
4963,31992R0862
4964,31992R0881
4965,31992R0900
4966,31992R0914
4967,31992R0915
4968,31992R0945
4969,31992R1084
4970,31992R1155
4971,31992R1156
4972,31992R1158
4973,31992R1247
4974,31992R1248
4975,31992R1249
4976,31992R1250
4977,31992R1332
4978,31992R1333
4979,31992R1374
4980,31992R1377
4981,31992R1379
4982,31992R1431
4983,31992R1432
4984,31992R1433
4985,31992R1492
4986,31992R1509
4987,31992R1568
4988,31992R1569
4989,31992R1570
4990,31992R1571
4991,31992R1600
4992,31992R1601
4993,31992R1602
4994,31992R1603
4995,31992R1604
4996,31992R1605
4997,31992R1606
4998,31992R1626
4999,31992R1627
5000,31992R1694
5001,31992R1738
5002,31992R1750
5003,31992R1753
5004,31992R1756
5005,31992R1759
5006,31992R1760
5007,31992R1762
5008,31992R1763
5009,31992R1764
5010,31992R1765
5011,31992R1766
5013,31992R1771
5014,31992R1866
5015,31992R1867
5016,31992R1868
5017,31992R1869
5018,31992R1900
5019,31992R1901
5021,31992R1929
5022,31992R1949
5023,31992R1950
5024,31992R1951
5026,31992R2015
5028,31992R2047
5029,31992R2048
5030,31992R2050
5033,31992R2064
5034,31992R2065
5035,31992R2066
5037,31992R2068
5038,31992R2069
5039,31992R2071
5040,31992R2072
5042,31992R2074
5043,31992R2075
5044,31992R2077
5045,31992R2078
5046,31992R2079
5047,31992R2080
5050,31992R2083
5051,31992R2108
5052,31992R2109
5053,31992R2110
5054,31992R2138
5057,31992R2244
5058,31992R2245
5059,31992R2246
5060,31992R2282
5061,31992R2320
5062,31992R2321
5070,31992R2420
5072,31992R2454
5073,31992R2456
5074,31992R2655
5075,31992R2656
5076,31992R2760
5077,31992R2761
5078,31992R2793
5079,31992R2794
5080,31992R2885
5082,31992R3005
5083,31992R3006
5084,31992R3105
5085,31992R3106
5088,31992R3279
5089,31992R3280
5090,31992R3311
5091,31992R3336
5093,31992R3340
5094,31992R3341
5095,31992R3391
5096,31992R3392
5097,31992R3393
5098,31992R3394
5099,31992R3412
5100,31992R3413
5102,31992R3439
5103,31992R3483
5104,31992R3484
5106,31992R3534
5107,31992R3535
5114,31992R3638
5115,31992R3639
5116,31992R3640
5117,31992R3680
5118,31992R3681
5119,31992R3721
5120,31992R3722
5121,31992R3723
5124,31992R3813
5125,31992R3814
5126,31992R3817
5127,31992R3818
5128,31992R3842
5129,31992R3875
5130,31992R3904
5131,31992R3905
5132,31992R3909
5136,31992R3913
5137,31992R3914
5138,31992R3915
5139,31992R3916
5140,31992R3917
5141,31992R3918
5142,31992R3946
5144,31992R3951
5145,31992R3953
5146,31992R3954
5148,31993L0004
5149,31993L0005
5150,31993L0006
5151,31993L0007
5152,31993L0012
5153,31993L0013
5154,31993L0014
5155,31993L0015
5156,31993L0016
5157,31993L0019
5158,31993L0022
5159,31993L0023
5160,31993L0024
5161,31993L0025
5162,31993L0029
5163,31993L0030
5164,31993L0031
5165,31993L0032
5166,31993L0033
5167,31993L0034
5168,31993L0035
5169,31993L0036
5170,31993L0037
5171,31993L0038
5172,31993L0039
5173,31993L0040
5174,31993L0041
5175,31993L0042
5176,31993L0043
5177,31993L0044
5178,31993L0052
5179,31993L0053
5180,31993L0054
5181,31993L0059
5182,31993L0060
5183,31993L0065
5184,31993L0068
5185,31993L0074
5186,31993L0075
5187,31993L0076
5188,31993L0077
5189,31993L0083
5190,31993L0085
5191,31993L0088
5192,31993L0089
5193,31993L0092
5194,31993L0093
5195,31993L0094
5196,31993L0095
5197,31993L0096
5198,31993L0097
5199,31993L0098
5200,31993L0099
5201,31993L0103
5202,31993L0104
5203,31993L0113
5204,31993L0114
5205,31993L0115
5206,31993L0118
5207,31993L0119
5208,31993L0120
5209,31993L0121
5210,31993R0040
5212,31993R0125
5213,31993R0221
5214,31993R0222
5215,31993R0223
5216,31993R0239
5217,31993R0240
5219,31993R0303
5221,31993R0316
5222,31993R0339
5223,31993R0363
5224,31993R0364
5225,31993R0404
5226,31993R0470
5227,31993R0477
5228,31993R0478
5229,31993R0519
5230,31993R0520
5231,31993R0521
5232,31993R0577
5233,31993R0578
5234,31993R0579
5235,31993R0593
5236,31993R0594
5237,31993R0636
5238,31993R0637
5239,31993R0638
5240,31993R0696
5241,31993R0697
5242,31993R0698
5243,31993R0740
5244,31993R0744
5245,31993R0745
5246,31993R0746
5247,31993R0747
5248,31993R0748
5249,31993R0792
5250,31993R0793
5251,31993R0831
5252,31993R0832
5253,31993R0833
5254,31993R0854
5255,31993R0928
5256,31993R0929
5257,31993R0958
5258,31993R0959
5259,31993R0983
5260,31993R0990
5261,31993R0991
5262,31993R0992
5263,31993R1013
5264,31993R1014
5265,31993R1015
5266,31993R1028
5267,31993R1029
5268,31993R1108
5269,31993R1175
5270,31993R1225
5271,31993R1272
5272,31993R1288
5273,31993R1343
5274,31993R1372
5275,31993R1399
5276,31993R1420
5277,31993R1421
5278,31993R1461
5279,31993R1542
5280,31993R1543
5281,31993R1544
5282,31993R1545
5283,31993R1548
5284,31993R1551
5285,31993R1552
5286,31993R1557
5287,31993R1560
5288,31993R1561
5289,31993R1566
5290,31993R1568
5291,31993R1572
5292,31993R1573
5293,31993R1574
5294,31993R1608
5295,31993R1657
5296,31993R1658
5297,31993R1678
5298,31993R1679
5299,31993R1726
5300,31993R1737
5301,31993R1738
5302,31993R1764
5303,31993R1806
5304,31993R1891
5305,31993R1918
5306,31993R1919
5307,31993R1945
5308,31993R1946
5309,31993R1947
5310,31993R1948
5311,31993R1949
5312,31993R1968
5313,31993R1969
5314,31993R1988
5315,31993R1990
5316,31993R1992
5317,31993R1993
5318,31993R2018
5319,31993R2019
5320,31993R2053
5321,31993R2054
5322,31993R2055
5323,31993R2080
5324,31993R2081
5325,31993R2082
5326,31993R2083
5327,31993R2084
5328,31993R2085
5329,31993R2104
5330,31993R2105
5331,31993R2106
5332,31993R2187
5333,31993R2232
5334,31993R2233
5335,31993R2234
5336,31993R2235
5337,31993R2296
5338,31993R2299
5339,31993R2309
5340,31993R2520
5341,31993R2604
5342,31993R2605
5343,31993R2718
5344,31993R2802
5345,31993R2803
5346,31993R2847
5347,31993R2862
5348,31993R2912
5349,31993R2967
5350,31993R3028
5351,31993R3030
5352,31993R3080
5353,31993R3089
5354,31993R3118
5355,31993R3119
5356,31993R3128
5357,31993R3179
5358,31993R3205
5359,31993R3221
5360,31993R3274
5361,31993R3275
5362,31993R3301
5363,31993R3329
5364,31993R3382
5365,31993R3383
5366,31993R3384
5367,31993R3385
5368,31993R3447
5369,31993R3448
5370,31993R3465
5371,31993R3466
5372,31993R3491
5373,31993R3492
5374,31993R3509
5375,31993R3510
5376,31993R3512
5377,31993R3528
5378,31993R3531
5379,31993R3543
5380,31993R3544
5381,31993R3545
5382,31993R3568
5383,31993R3569
5384,31993R3603
5385,31993R3604
5386,31993R3605
5387,31993R3609
5388,31993R3611
5389,31993R3617
5390,31993R3636
5391,31993R3637
5392,31993R3638
5393,31993R3639
5394,31993R3640
5395,31993R3641
5396,31993R3642
5397,31993R3667
5398,31993R3668
5399,31993R3669
5400,31993R3670
5401,31993R3671
5402,31993R3672
5403,31993R3675
5404,31993R3690
5405,31993R3696
5406,31993R3697
5407,31993R3698
5408,31993R3699
5409,31994L0004
5410,31994L0005
5411,31994L0009
5412,31994L0010
5413,31994L0011
5414,31994L0012
5415,31994L0013
5416,31994L0018
5417,31994L0019
5418,31994L0020
5419,31994L0021
5420,31994L0022
5421,31994L0024
5422,31994L0025
5423,31994L0027
5424,31994L0028
5425,31994L0031
5426,31994L0033
5427,31994L0034
5428,31994L0035
5429,31994L0036
5430,31994L0042
5431,31994L0047
5432,31994L0048
5433,31994L0052
5434,31994L0055
5435,31994L0056
5436,31994L0057
5437,31994L0058
5438,31994L0060
5439,31994L0062
5440,31994L0063
5441,31994L0065
5442,31994L0066
5443,31994L0067
5444,31994L0070
5445,31994L0073
5446,31994L0074
5447,31994R0005
5448,31994R0040
5449,31994R0129
5450,31994R0130
5451,31994R0131
5452,31994R0132
5453,31994R0133
5454,31994R0163
5455,31994R0165
5456,31994R0217
5457,31994R0218
5458,31994R0230
5459,31994R0231
5460,31994R0232
5461,31994R0233
5462,31994R0234
5463,31994R0235
5464,31994R0261
5465,31994R0262
5466,31994R0287
5467,31994R0297
5468,31994R0298
5469,31994R0299
5470,31994R0300
5471,31994R0314
5472,31994R0315
5473,31994R0316
5474,31994R0317
5475,31994R0318
5476,31994R0342
5477,31994R0354
5478,31994R0355
5479,31994R0369
5480,31994R0399
5481,31994R0410
5482,31994R0500
5483,31994R0517
5484,31994R0518
5485,31994R0520
5486,31994R0521
5487,31994R0522
5488,31994R0532
5489,31994R0634
5490,31994R0652
5491,31994R0653
5492,31994R0665
5493,31994R0774
5494,31994R0775
5495,31994R0777
5496,31994R0787
5497,31994R0844
5498,31994R0845
5499,31994R0858
5500,31994R0915
5501,31994R0969
5502,31994R1016
5503,31994R1017
5504,31994R1093
5505,31994R1131
5506,31994R1164
5507,31994R1263
5508,31994R1264
5509,31994R1275
5510,31994R1290
5511,31994R1291
5512,31994R1348
5513,31994R1385
5514,31994R1426
5515,31994R1427
5516,31994R1467
5517,31994R1468
5518,31994R1501
5519,31994R1502
5520,31994R1503
5521,31994R1626
5522,31994R1627
5523,31994R1733
5524,31994R1796
5525,31994R1797
5526,31994R1798
5527,31994R1799
5528,31994R1800
5529,31994R1866
5530,31994R1867
5531,31994R1868
5532,31994R1869
5533,31994R1870
5534,31994R1872
5535,31994R1875
5536,31994R1880
5537,31994R1881
5538,31994R1883
5539,31994R1884
5540,31994R1886
5541,31994R1890
5542,31994R1891
5543,31994R1893
5544,31994R1921
5545,31994R1922
5546,31994R1981
5547,31994R1988
5548,31994R1989
5549,31994R2062
5550,31994R2063
5551,31994R2100
5552,31994R2129
5553,31994R2245
5554,31994R2404
5555,31994R2471
5556,31994R2472
5557,31994R2484
5558,31994R2485
5559,31994R2543
5560,31994R2622
5561,31994R2687
5562,31994R2728
5563,31994R2762
5564,31994R2797
5565,31994R2798
5566,31994R2807
5567,31994R2843
5568,31994R2878
5569,31994R2892
5570,31994R2893
5571,31994R2894
5572,31994R2965
5573,31994R2975
5574,31994R2976
5575,31994R2977
5576,31994R2978
5577,31994R2990
5578,31994R2991
5579,31994R3020
5580,31994R3036
5581,31994R3071
5582,31994R3072
5583,31994R3073
5584,31994R3074
5585,31994R3093
5586,31994R3094
5587,31994R3116
5588,31994R3135
5589,31994R3190
5590,31994R3191
5591,31994R3192
5592,31994R3231
5593,31994R3233
5594,31994R3234
5595,31994R3256
5596,31994R3257
5597,31994R3258
5598,31994R3259
5599,31994R3280
5600,31994R3281
5601,31994R3282
5602,31994R3283
5603,31994R3284
5604,31994R3285
5605,31994R3286
5606,31994R3287
5607,31994R3288
5608,31994R3289
5609,31994R3290
5610,31994R3294
5611,31994R3295
5612,31994R3296
5613,31994R3297
5614,31994R3312
5615,31994R3313
5616,31994R3317
5617,31994R3318
5618,31994R3320
5619,31994R3354
5620,31994R3355
5621,31994R3356
5622,31994R3357
5623,31994R3360
5624,31994R3361
5625,31994R3378
5626,31994R3379
5627,31994R3380
5628,31994R3381
5629,31994R3382
5630,31994R3383
5631,31995L0001
5632,31995L0005
5633,31995L0007
5634,31995L0016
5635,31995L0018
5636,31995L0019
5637,31995L0021
5638,31995L0023
5639,31995L0025
5640,31995L0026
5641,31995L0027
5642,31995L0028
5643,31995L0029
5644,31995L0046
5645,31995L0047
5646,31995L0050
5647,31995L0052
5648,31995L0053
5649,31995L0058
5650,31995L0059
5651,31995L0060
5652,31995L0062
5653,31995L0063
5654,31995L0069
5655,31995L0070
5656,31995R0109
5657,31995R0150
5658,31995R0251
5659,31995R0297
5660,31995R0355
5661,31995R0356
5662,31995R0423
5663,31995R0424
5664,31995R0456
5665,31995R0538
5666,31995R0603
5667,31995R0684
5668,31995R0685
5669,31995R0686
5670,31995R0711
5671,31995R0712
5672,31995R0837
5673,31995R0839
5674,31995R0851
5675,31995R0852
5676,31995R0896
5677,31995R0915
5678,31995R0933
5679,31995R0934
5680,31995R0984
5681,31995R0992
5682,31995R1005
5683,31995R1101
5684,31995R1172
5685,31995R1173
5686,31995R1209
5687,31995R1251
5688,31995R1252
5689,31995R1265
5690,31995R1267
5691,31995R1275
5692,31995R1276
5693,31995R1277
5694,31995R1287
5695,31995R1288
5696,31995R1325
5697,31995R1327
5698,31995R1347
5699,31995R1366
5700,31995R1380
5701,31995R1388
5702,31995R1389
5703,31995R1404
5704,31995R1416
5705,31995R1460
5706,31995R1461
5707,31995R1469
5708,31995R1528
5709,31995R1529
5710,31995R1530
5711,31995R1531
5712,31995R1535
5713,31995R1538
5714,31995R1539
5715,31995R1543
5716,31995R1544
5717,31995R1547
5718,31995R1548
5719,31995R1552
5720,31995R1555
5721,31995R1556
5722,31995R1596
5723,31995R1597
5724,31995R1643
5725,31995R1644
5726,31995R1661
5727,31995R1673
5728,31995R1683
5729,31995R1767
5730,31995R1787
5731,31995R1808
5732,31995R1835
5733,31995R1863
5734,31995R1892
5735,31995R1893
5736,31995R1894
5737,31995R1909
5738,31995R1917
5739,31995R1935
5740,31995R1982
5741,31995R1983
5742,31995R2028
5743,31995R2178
5744,31995R2179
5745,31995R2229
5746,31995R2236
5747,31995R2250
5748,31995R2251
5749,31995R2317
5750,31995R2336
5751,31995R2337
5752,31995R2505
5753,31995R2506
5754,31995R2535
5755,31995R2597
5756,31995R2598
5757,31995R2599
5758,31995R2610
5759,31995R2611
5760,31995R2651
5761,31995R2663
5762,31995R2690
5763,31995R2719
5764,31995R2743
5765,31995R2800
5766,31995R2801
5767,31995R2815
5768,31995R2819
5769,31995R2857
5770,31995R2870
5771,31995R2988
5772,31995R2989
5773,31995R3010
5774,31995R3011
5775,31995R3012
5776,31995R3021
5777,31995R3022
5778,31995R3023
5779,31995R3031
5780,31995R3032
5781,31995R3050
5782,31995R3051
5783,31995R3054
5784,31995R3056
5785,31995R3057
5786,31995R3058
5787,31995R3059
5788,31995R3060
5789,31995R3061
5790,31995R3062
5791,31995R3063
5792,31995R3064
5793,31995R3065
5794,31995R3066
5795,31995R3067
5796,31995R3068
5797,31995R3069
5798,31995R3070
5799,31995R3071
5800,31995R3072
5801,31995R3093
5802,31995R3094
5803,31995R3095
5804,31995R3096
5805,31996L0001
5806,31996L0009
5807,31996L0010
5808,31996L0016
5809,31996L0022
5810,31996L0023
5811,31996L0024
5812,31996L0025
5813,31996L0026
5814,31996L0027
5815,31996L0035
5816,31996L0042
5817,31996L0043
5818,31996L0047
5819,31996L0048
5820,31996L0049
5821,31996L0050
5822,31996L0051
5823,31996L0053
5824,31996L0056
5825,31996L0057
5826,31996L0058
5827,31996L0059
5828,31996L0061
5829,31996L0062
5830,31996L0067
5831,31996L0069
5832,31996L0070
5833,31996L0071
5834,31996L0072
5835,31996L0073
5836,31996L0074
5837,31996L0075
5838,31996L0079
5839,31996L0082
5840,31996L0083
5841,31996L0084
5842,31996L0085
5843,31996L0090
5844,31996L0091
5845,31996L0092
5846,31996L0093
5847,31996L0095
5848,31996L0096
5849,31996L0097
5850,31996L0098
5851,31996L0099
5852,31996L0100
5853,31996R0102
5854,31996R0122
5855,31996R0138
5856,31996R0139
5857,31996R0167
5858,31996R0168
5859,31996R0344
5860,31996R0363
5861,31996R0384
5862,31996R0385
5863,31996R0414
5864,31996R0415
5865,31996R0447
5866,31996R0462
5867,31996R0463
5868,31996R0498
5869,31996R0499
5870,31996R0527
5871,31996R0538
5872,31996R0539
5873,31996R0540
5874,31996R0547
5875,31996R0576
5876,31996R0585
5877,31996R0619
5878,31996R0752
5879,31996R0753
5880,31996R0764
5881,31996R0788
5882,31996R0789
5883,31996R0790
5884,31996R0819
5885,31996R0847
5886,31996R0894
5887,31996R0921
5888,31996R1075
5889,31996R1095
5890,31996R1191
5891,31996R1192
5892,31996R1194
5893,31996R1253
5894,31996R1255
5895,31996R1256
5896,31996R1258
5897,31996R1279
5898,31996R1356
5899,31996R1357
5900,31996R1404
5901,31996R1426
5902,31996R1428
5903,31996R1452
5904,31996R1488
5905,31996R1534
5906,31996R1535
5907,31996R1575
5908,31996R1577
5909,31996R1581
5910,31996R1587
5911,31996R1588
5912,31996R1589
5913,31996R1592
5914,31996R1594
5915,31996R1595
5916,31996R1598
5917,31996R1599
5918,31996R1600
5919,31996R1610
5920,31996R1628
5921,31996R1820
5922,31996R1821
5923,31996R1823
5924,31996R1829
5925,31996R1877
5926,31996R1897
5927,31996R1903
5928,31996R1904
5929,31996R1926
5930,31996R1997
5931,31996R2061
5932,31996R2062
5933,31996R2063
5934,31996R2086
5935,31996R2087
5936,31996R2113
5937,31996R2184
5938,31996R2185
5939,31996R2200
5940,31996R2201
5941,31996R2202
5942,31996R2222
5943,31996R2232
5944,31996R2254
5945,31996R2255
5946,31996R2271
5947,31996R2275
5948,31996R2315
5949,31996R2331
5950,31996R2348
5951,31996R2382
5952,31996R2394
5953,31996R2395
5954,31996R2396
5955,31996R2397
5956,31996R2398
5957,31996R2407
5958,31996R2443
5959,31996R2444
5960,31996R2445
5961,31996R2465
5962,31996R2466
5963,31996R2467
5964,31996R2469
5965,31996R2471
5966,31996R2472
5967,31996R2484
5968,31996R2486
5969,31996R2487
5970,31996R2488
5971,31996R2489
5972,31996R2490
5973,31996R2505
5974,31997L0002
5975,31997L0003
5976,31997L0004
5977,31997L0005
5978,31997L0007
5979,31997L0009
5980,31997L0011
5981,31997L0012
5982,31997L0013
5983,31997L0016
5984,31997L0022
5985,31997L0023
5986,31997L0024
5987,31997L0026
5988,31997L0027
5989,31997L0033
5990,31997L0036
5991,31997L0040
5992,31997L0041
5993,31997L0042
5994,31997L0044
5995,31997L0050
5996,31997L0051
5997,31997L0052
5998,31997L0054
5999,31997L0055
6000,31997L0056
6001,31997L0060
6002,31997L0063
6003,31997L0066
6004,31997L0067
6005,31997L0068
6006,31997L0070
6007,31997L0074
6008,31997L0075
6009,31997L0076
6010,31997L0077
6011,31997L0078
6012,31997L0079
6013,31997R0007
6014,31997R0025
6015,31997R0040
6016,31997R0070
6017,31997R0082
6018,31997R0118
6019,31997R0120
6020,31997R0150
6021,31997R0258
6022,31997R0305
6023,31997R0306
6024,31997R0307
6025,31997R0308
6026,31997R0338
6027,31997R0339
6028,31997R0340
6029,31997R0408
6030,31997R0409
6031,31997R0410
6032,31997R0434
6033,31997R0467
6034,31997R0476
6035,31997R0515
6036,31997R0533
6037,31997R0534
6038,31997R0535
6039,31997R0537
6040,31997R0543
6041,31997R0553
6042,31997R0592
6043,31997R0669
6044,31997R0686
6045,31997R0701
6046,31997R0702
6047,31997R0712
6048,31997R0722
6049,31997R0723
6050,31997R0779
6051,31997R0820
6052,31997R0824
6053,31997R0825
6054,31997R0847
6055,31997R0866
6056,31997R0894
6057,31997R0909
6058,31997R0910
6059,31997R0922
6060,31997R0950
6061,31997R0951
6062,31997R0952
6063,31997R0965
6064,31997R1013
6065,31997R1035
6066,31997R1048
6067,31997R1049
6068,31997R1087
6069,31997R1103
6070,31997R1130
6071,31997R1186
6072,31997R1221
6073,31997R1256
6074,31997R1290
6075,31997R1291
6076,31997R1300
6077,31997R1310
6078,31997R1417
6079,31997R1419
6080,31997R1422
6081,31997R1466
6082,31997R1467
6083,31997R1468
6084,31997R1469
6085,31997R1507
6086,31997R1526
6087,31997R1554
6088,31997R1555
6089,31997R1568
6090,31997R1585
6091,31997R1595
6092,31997R1620
6093,31997R1863
6094,31997R1975
6095,31997R2004
6096,31997R2005
6097,31997R2006
6098,31997R2007
6099,31997R2008
6100,31997R2026
6101,31997R2027
6102,31997R2087
6103,31997R2135
6104,31997R2199
6105,31997R2200
6106,31997R2205
6107,31997R2216
6108,31997R2229
6109,31997R2308
6110,31997R2309
6111,31997R2321
6112,31997R2345
6113,31997R2399
6114,31997R2465
6115,31997R2590
6116,31997R2594
6117,31997R2595
6118,31997R2597
6119,31997R2598
6120,31997R2599
6121,31997R2600
6122,31997R2613
6123,31997R2614
6124,31997R2615
6125,31997R2621
6126,31997R2622
6127,31997R2623
6128,31997R2631
6129,31997R2632
6130,31997R2633
6131,31997R2634
6132,31997R2635
6133,31997R2636
6134,31998L0004
6135,31998L0005
6136,31998L0006
6137,31998L0007
6138,31998L0008
6139,31998L0010
6140,31998L0013
6141,31998L0018
6142,31998L0020
6143,31998L0023
6144,31998L0024
6145,31998L0025
6146,31998L0026
6147,31998L0027
6148,31998L0029
6149,31998L0030
6150,31998L0031
6151,31998L0032
6152,31998L0033
6153,31998L0034
6154,31998L0035
6155,31998L0037
6156,31998L0041
6157,31998L0043
6158,31998L0044
6159,31998L0045
6160,31998L0048
6161,31998L0049
6162,31998L0050
6163,31998L0052
6164,31998L0055
6165,31998L0056
6166,31998L0057
6167,31998L0058
6168,31998L0059
6169,31998L0061
6170,31998L0069
6171,31998L0070
6172,31998L0071
6173,31998L0072
6174,31998L0076
6175,31998L0078
6176,31998L0079
6177,31998L0080
6178,31998L0081
6179,31998L0083
6180,31998L0084
6181,31998L0091
6182,31998L0092
6183,31998L0093
6184,31998L0094
6185,31998L0095
6186,31998L0096
6187,31998L0097
6188,31998L0099
6189,31998R0003
6190,31998R0011
6191,31998R0012
6192,31998R0066
6193,31998R0077
6194,31998R0084
6195,31998R0085
6196,31998R0086
6197,31998R0087
6198,31998R0088
6199,31998R0114
6200,31998R0190
6201,31998R0191
6202,31998R0192
6203,31998R0193
6204,31998R0200
6205,31998R0238
6206,31998R0373
6207,31998R0374
6208,31998R0542
6209,31998R0551
6210,31998R0560
6211,31998R0594
6212,31998R0595
6213,31998R0596
6214,31998R0602
6215,31998R0622
6216,31998R0656
6217,31998R0685
6218,31998R0703
6219,31998R0730
6220,31998R0731
6221,31998R0779
6222,31998R0780
6223,31998R0782
6224,31998R0813
6225,31998R0850
6226,31998R0851
6227,31998R0905
6228,31998R0906
6229,31998R0926
6230,31998R0941
6231,31998R0994
6232,31998R1048
6233,31998R1097
6234,31998R1099
6235,31998R1138
6236,31998R1154
6237,31998R1181
6238,31998R1223
6239,31998R1239
6240,31998R1284
6241,31998R1295
6242,31998R1359
6243,31998R1401
6244,31998R1421
6245,31998R1434
6246,31998R1435
6247,31998R1506
6248,31998R1520
6249,31998R1540
6250,31998R1541
6251,31998R1572
6252,31998R1587
6253,31998R1606
6254,31998R1607
6255,31998R1624
6256,31998R1627
6257,31998R1629
6258,31998R1630
6259,31998R1633
6260,31998R1635
6261,31998R1636
6262,31998R1637
6263,31998R1638
6264,31998R1660
6265,31998R1705
6266,31998R1706
6267,31998R1722
6268,31998R1766
6269,31998R1804
6270,31998R1901
6271,31998R2070
6272,31998R2071
6273,31998R2072
6274,31998R2127
6275,31998R2135
6276,31998R2196
6277,31998R2262
6278,31998R2329
6279,31998R2330
6280,31998R2331
6281,31998R2411
6282,31998R2435
6283,31998R2467
6284,31998R2468
6285,31998R2469
6286,31998R2585
6287,31998R2658
6288,31998R2679
6289,31998R2744
6290,31998R2778
6291,31998R2780
6292,31998R2797
6293,31998R2799
6294,31998R2800
6295,31998R2802
6296,31998R2820
6297,31998R2822
6298,31998R2823
6299,31998R2825
6300,31998R2846
6301,31998R2847
6302,31998R2863
6303,31999L0002
6304,31999L0003
6305,31999L0004
6306,31999L0005
6307,31999L0013
6308,31999L0020
6309,31999L0022
6310,31999L0029
6311,31999L0030
6312,31999L0031
6313,31999L0032
6314,31999L0033
6315,31999L0034
6316,31999L0035
6317,31999L0037
6318,31999L0038
6319,31999L0041
6320,31999L0042
6321,31999L0043
6322,31999L0044
6323,31999L0045
6324,31999L0049
6325,31999L0059
6326,31999L0062
6327,31999L0063
6328,31999L0070
6329,31999L0072
6330,31999L0074
6331,31999L0081
6332,31999L0085
6333,31999L0087
6334,31999L0089
6335,31999L0090
6336,31999L0092
6337,31999L0093
6338,31999L0094
6339,31999L0095
6340,31999L0096
6341,31999L0103
6342,31999L0105
6343,31999R0026
6344,31999R0027
6345,31999R0047
6346,31999R0150
6347,31999R0166
6348,31999R0214
6349,31999R0241
6350,31999R0248
6351,31999R0288
6352,31999R0307
6353,31999R0308
6354,31999R0323
6355,31999R0574
6356,31999R0659
6357,31999R0660
6358,31999R0718
6359,31999R0836
6360,31999R0857
6361,31999R0858
6362,31999R0859
